brokertitle,type,beds,bath,propertysqft,administrative_area_level_2,latitude,longitude,status,borough,bed_bath_ratio,price
Brokered by Brown Harris Stevens,Co-op for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,United States,40.7728688,-73.9653065,Pending,Manhattan,1.3862943611198906,13.296318365198623
other,Co-op for sale,1.0986122886681098,0.6931471805599453,6.68586094706836,United States,40.6699639,-73.9428018,Pending,Brooklyn,1.0986122886681098,12.762830066509972
Brokered by Corcoran Brooklyn Heights,Condo for sale,1.0986122886681098,1.0986122886681098,7.115582126184454,New York,40.612478,-73.953507,Pending,Brooklyn,0.6931471805599453,13.539758373899955
other,Multi-family home for sale,2.0794415416798357,1.0986122886681098,7.601402334583733,United States,40.6186892,-73.9952499,Pending,Brooklyn,1.5040773967762742,14.04662307257814
Brokered by COMPASS,Condo for sale,1.3862943611198906,1.3862943611198906,7.401231264413015,New York,40.7435613,-74.0063336,Pending,Manhattan,0.6931471805599453,15.200554387495371
Brokered by COMPASS,Co-op for sale,1.0986122886681098,0.6931471805599453,6.803505257608338,New York,40.7673126,-73.9584378,Pending,Manhattan,1.0986122886681098,13.45883704259595
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.02197642307216,New York,40.7088594,-74.001287,Pending,Manhattan,0.6931471805599453,13.997832948091215
other,House for sale,2.0794415416798357,1.3862943611198906,7.824445930877619,United States,40.9000223,-73.8557587,Pending,Bronx,1.2039728043259361,13.100119813444692
Brokered by Corcoran East Side,Co-op for sale,1.3862943611198906,0.6931471805599453,6.767343125265392,New York,40.7844489,-73.9807532,Pending,Manhattan,1.3862943611198906,13.303018546545275
other,Multi-family home for sale,1.9459101490553132,1.3862943611198906,7.6894662343551055,United States,40.6871306,-73.9215141,Pending,Brooklyn,1.0986122886681098,14.121524323477532
other,Multi-family home for sale,1.3862943611198906,1.0986122886681098,8.006700845440367,United States,40.6921191,-73.9498754,Pending,Brooklyn,0.9162907318741551,14.711190744264153
other,Co-op for sale,1.3862943611198906,1.6094379124341003,7.6894662343551055,New York,40.737769,-73.9843803,Pending,Manhattan,0.5596157879354227,14.769097459938507
NoBroker,Co-op for sale,1.3862943611198906,0.6931471805599453,5.707110264748875,New York,40.6327714,-74.022251,Pending,Brooklyn,1.3862943611198906,12.149507585033072
other,Multi-family home for sale,1.6094379124341003,1.0986122886681098,7.972810784121404,United States,40.5239722,-74.2213406,Pending,Staten Island,1.0986122886681098,14.129591834730508
other,Multi-family home for sale,2.0794415416798357,1.6094379124341003,7.6894662343551055,United States,40.6352404,-73.9966562,Pending,Brooklyn,1.0116009116784799,14.731401609977073
other,Multi-family home for sale,1.6094379124341003,1.3862943611198906,7.6894662343551055,United States,40.6426509,-73.8958975,Pending,Brooklyn,0.8472978603872036,13.552847548877052
other,House for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,United States,40.7142473,-73.8830471,Pending,Queens,1.3862943611198906,13.539758373899955
Brokered by COMPASS,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.7488879,-73.9723947,Pending,Manhattan,1.0986122886681098,13.52649559761195
other,Condo for sale,1.0986122886681098,0.6931471805599453,6.513230110912307,New York,40.6343667,-74.0311335,Pending,Brooklyn,1.0986122886681098,12.779594156325743
other,Multi-family home for sale,1.9459101490553132,1.3862943611198906,7.80994708647679,United States,40.8297242,-73.8263414,Pending,Bronx,1.0986122886681098,13.670485941982712
other,Condo for sale,1.0986122886681098,1.0986122886681098,7.114769448366463,New York,40.7102454,-73.9682413,Pending,Brooklyn,0.6931471805599453,14.240778946963175
other,House for sale,1.3862943611198906,1.0986122886681098,7.273092595999522,United States,40.5394128,-74.2228391,Pending,Staten Island,0.9162907318741551,13.422467969854667
other,Condo for sale,1.3862943611198906,1.3862943611198906,7.762596048540069,United States,40.6676042,-73.9931265,Pending,Brooklyn,0.6931471805599453,14.844773125767981
other,Co-op for sale,1.0986122886681098,1.0986122886681098,6.984716320118266,New York,40.7203199,-73.84052,Pending,Queens,0.6931471805599453,13.159661088928443
other,Condo for sale,1.0986122886681098,1.0986122886681098,7.374001859350161,New York,40.715351,-74.0128441,Pending,Manhattan,0.6931471805599453,15.237413587806026
other,Multi-family home for sale,2.4849066497880004,1.9459101490553132,7.6894662343551055,United States,40.6818734,-73.7962038,Pending,Queens,1.041453874828161,14.648420115681892
other,Condo for sale,1.0986122886681098,0.6931471805599453,6.660575149839686,New York,40.7847793,-73.9778528,Pending,Manhattan,1.0986122886681098,13.898288904977434
other,Co-op for sale,1.791759469228055,1.791759469228055,8.544808358449211,United States,40.7764987,-73.9782935,Contingent,Manhattan,0.6931471805599453,16.368854447126512
other,Co-op for sale,1.3862943611198906,0.6931471805599453,6.957497370876951,United States,40.7512505,-73.8814433,Pending,Queens,1.3862943611198906,13.279368835614243
other,Condo for sale,1.791759469228055,1.9459101490553132,8.921190556249368,New York,40.715351,-74.0128441,Pending,Manhattan,0.6061358035703155,17.50439003707821
other,Condo for sale,1.3862943611198906,1.3862943611198906,7.467942332285852,New York,40.7654814,-73.8178731,Pending,Queens,0.6931471805599453,13.710150042306449
Brokered by Sowae Corp,House for sale,1.6094379124341003,1.0986122886681098,7.591357046698551,United States,40.665357,-73.8770867,Pending,Brooklyn,1.0986122886681098,12.899222326086994
other,Multi-family home for sale,2.6390573296152584,2.0794415416798357,8.566173813637858,United States,40.823763,-73.8695469,Pending,Bronx,1.0498221244986776,14.010255457801716
other,Co-op for sale,1.3862943611198906,0.6931471805599453,5.564520407322694,New York,40.748134,-73.9708805,Pending,Manhattan,1.3862943611198906,12.409017571151187
other,Condo for sale,1.3862943611198906,0.6931471805599453,5.971261839790462,United States,40.7668236,-73.9239725,Pending,Queens,1.3862943611198906,12.896719202134523
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.089044875446846,New York,40.6867525,-73.996485,Pending,Brooklyn,0.6931471805599453,13.398480330934175
other,House for sale,1.3862943611198906,1.0986122886681098,6.259581464064923,United States,40.6200647,-73.9203764,Pending,Brooklyn,0.9162907318741551,13.457407451830088
other,House for sale,1.3862943611198906,0.6931471805599453,7.405495663199472,United States,40.6267035,-74.1052076,Pending,Staten Island,1.3862943611198906,13.52649559761195
other,House for sale,1.3862943611198906,1.0986122886681098,7.338888133838879,11214,40.6013215,-73.986412,Pending,Brooklyn,0.9162907318741551,14.06860196204365
other,House for sale,1.3862943611198906,1.6094379124341003,7.783640596221253,United States,40.6175,-74.103996,Pending,Staten Island,0.5596157879354227,13.814310838588696
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.6660965,-73.8478793,Pending,Queens,0.6931471805599453,12.323860125621126
Brokered by RE MAX Real Estate Professionals,Co-op for sale,1.3862943611198906,0.6931471805599453,6.803505257608338,New York,40.617177,-73.986447,Pending,Brooklyn,1.3862943611198906,12.894209796826232
other,Condop for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,New York,40.7240197,-73.9912901,Pending,Manhattan,1.3862943611198906,13.933294482509151
other,House for sale,1.3862943611198906,1.0986122886681098,7.62608275807238,United States,40.6090065,-73.9307581,Pending,Brooklyn,0.9162907318741551,13.591117476312084
other,House for sale,1.3862943611198906,1.0986122886681098,7.534228326274089,United States,40.8325495,-73.8167031,Pending,Bronx,0.9162907318741551,13.864301674514206
other,Condo for sale,1.0986122886681098,1.3862943611198906,7.242797922793756,New York,40.7681878,-73.9845086,Pending,Manhattan,0.5108256237659907,14.204169225721929
Brokered by COMPASS,Co-op for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,New York,40.7553599,-73.88722,Pending,Queens,0.9162907318741551,13.753636218075409
other,Multi-family home for sale,3.2188758248682006,3.2188758248682006,9.848872959262906,New York,40.6401806,-73.9429395,Pending,Brooklyn,0.6931471805599453,14.80876270134486
Brokered by COMPASS,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.7640468,-73.934811,Pending,Queens,1.0986122886681098,13.07107218827772
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.7636334,-73.9803004,Pending,Manhattan,0.6931471805599453,13.623139877437296
other,Multi-family home for sale,1.3862943611198906,0.6931471805599453,8.833899942908635,United States,40.6407112,-74.0796848,Pending,Staten Island,1.3862943611198906,14.557448378884015
Brokered by COMPASS,Condo for sale,1.0986122886681098,1.3862943611198906,7.13966033596492,United States,40.7613979,-73.9746128,Pending,Manhattan,0.5108256237659907,12.206077645517674
other,Multi-family home for sale,2.302585092994046,1.3862943611198906,8.107418811719974,United States,40.8262094,-73.9164423,Pending,Bronx,1.3862943611198906,14.115615891155079
other,Co-op for sale,1.0986122886681098,0.6931471805599453,6.803505257608338,New York,40.8802558,-73.9168342,Pending,Bronx,1.0986122886681098,12.762830066509972
other,Condo for sale,1.0986122886681098,1.3862943611198906,7.242797922793756,New York,40.7681878,-73.9845086,Pending,Manhattan,0.5108256237659907,14.204169225721929
other,Condo for sale,1.0986122886681098,1.0986122886681098,7.039660349862076,New York,40.7945469,-73.9649582,Pending,Manhattan,0.6931471805599453,14.077875591662238
Brokered by Serhant,Condo for sale,1.0986122886681098,1.0986122886681098,7.017506142941256,New York,40.6915139,-73.935444,Pending,Brooklyn,0.6931471805599453,13.976779556623864
other,Co-op for sale,1.6094379124341003,1.6094379124341003,7.3901814282264295,United States,40.6376197,-73.898975,Pending,Brooklyn,0.6931471805599453,13.457407451830088
Brokered by Corcoran Park Avenue South,Co-op for sale,1.0986122886681098,1.0986122886681098,6.836259277277067,New York,40.7515161,-73.9389442,Pending,Manhattan,0.6931471805599453,13.623139877437296
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,1.791759469228055,1.6094379124341003,8.517393171418904,United States,40.7541017,-73.9701626,Pending,Manhattan,0.8109302162163288,15.760706309040964
other,House for sale,1.9459101490553132,1.3862943611198906,7.732369222284388,New York,40.6681319,-73.9948468,Pending,Brooklyn,1.0986122886681098,13.652992804936396
other,Co-op for sale,1.6094379124341003,1.6094379124341003,8.612685172875459,United States,40.7622996,-73.9698344,Pending,Manhattan,0.6931471805599453,15.423948170264971
other,House for sale,2.0794415416798357,1.6094379124341003,7.6894662343551055,United States,40.7704732,-73.7318799,Pending,Queens,1.0116009116784799,14.30409118627969
other,Co-op for sale,1.6094379124341003,1.0986122886681098,7.20414929203594,United States,40.5909939,-74.0662942,Foreclosure,Staten Island,1.0986122886681098,13.312985389904174
Brokered by COMPASS,Co-op for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,New York,40.7482797,-73.9715473,Pending,Manhattan,1.3862943611198906,12.992256969959042
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,0.6931471805599453,0.6931471805599453,6.5337888379333435,New York,40.7571111,-73.9630783,Pending,Manhattan,0.6931471805599453,13.38318953651709
Brokered by E Realty International Corp,House for sale,1.6094379124341003,1.6094379124341003,7.3758821482150125,United States,40.7699832,-73.8257555,Pending,Queens,0.6931471805599453,14.207553321415745
Brokered by COMPASS,Multi-family home for sale,1.791759469228055,1.3862943611198906,7.558516743045645,United States,40.6183626,-73.9260392,Pending,Brooklyn,0.9808292530117262,13.910821646859095
other,Co-op for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,United States,40.7339071,-73.8535727,Pending,Queens,0.6931471805599453,13.552847548877052
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.704719,-73.832559,Pending,Queens,0.6931471805599453,12.154779351142624
Brokered by Corcoran Park Slope,Condo for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,New York,40.6731905,-73.9835999,Pending,Brooklyn,0.9162907318741551,14.626441218624949
Brokered by Exp Realty,Multi-family home for sale,1.9459101490553132,1.791759469228055,7.716906135298388,United States,40.7111134,-73.7361784,Pending,Queens,0.7884573603642702,14.144815024531075
other,House for sale,1.0986122886681098,1.0986122886681098,7.02197642307216,11229,40.6104879,-73.955347,Pending,Brooklyn,0.6931471805599453,13.68767832281738
other,Multi-family home for sale,1.6094379124341003,1.0986122886681098,8.289288323000317,United States,40.5078915,-74.2530332,Pending,Staten Island,1.0986122886681098,13.957878666553508
other,Condo for sale,1.0986122886681098,1.0986122886681098,7.026426808699636,United States,40.6936119,-73.9599302,Pending,Brooklyn,0.6931471805599453,14.077875591662238
Brokered by Brown Harris Stevens,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.7763285,-73.9475088,Pending,Manhattan,0.6931471805599453,12.896719202134523
Brokered by Douglas Elliman  -111 Fifth Ave,House for sale,1.3862943611198906,0.6931471805599453,6.26530121273771,New York,40.7392184,-73.9805521,Pending,Manhattan,1.3862943611198906,13.091906231773164
Brokered by Serhant,Condo for sale,1.3862943611198906,1.0986122886681098,6.68586094706836,New York,40.7179262,-74.0005942,Pending,Manhattan,0.9162907318741551,13.578522867254332
Brokered by Exp Realty,Co-op for sale,1.3862943611198906,0.6931471805599453,6.311734809152915,New York,40.7266666,-73.8482928,Pending,Queens,1.3862943611198906,12.323837903250753
other,House for sale,1.3862943611198906,1.0986122886681098,7.601402334583733,United States,40.5528489,-74.1699382,Pending,Staten Island,0.9162907318741551,13.651815643149092
Brokered by Keller Williams NYC,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.7369827,-73.984881,Pending,Manhattan,0.6931471805599453,13.679119079189867
other,Co-op for sale,1.0986122886681098,0.6931471805599453,6.674561391814426,New York,40.8279037,-73.881623,Pending,Bronx,1.0986122886681098,11.487617913343598
Brokered by EXP Realty,Multi-family home for sale,2.1972245773362196,1.9459101490553132,7.6894662343551055,United States,40.7028149,-73.9165356,Pending,Brooklyn,0.8472978603872036,14.22097566607244
Brokered by Corcoran Brooklyn Heights,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.6880273,-73.9950123,Pending,Brooklyn,0.6931471805599453,13.527829818844937
other,House for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.6071254,-74.0925892,Pending,Staten Island,0.9162907318741551,13.384729180332174
other,Condo for sale,1.3862943611198906,1.0986122886681098,7.156176637480615,New York,40.7308035,-73.9808981,Pending,Brooklyn,0.9162907318741551,14.038654909278163
other,Co-op for sale,1.3862943611198906,1.0986122886681098,7.410347097821024,New York,40.6016923,-74.0869707,Pending,Staten Island,0.9162907318741551,13.217673557208654
Brokered by Serhant,Co-op for sale,0.6931471805599453,0.6931471805599453,6.55250788703459,New York,40.7858813,-73.9790257,Pending,Manhattan,0.6931471805599453,13.428377879293798
other,House for sale,1.0986122886681098,0.6931471805599453,6.963189985870238,United States,40.6309242,-74.1212547,Pending,Staten Island,1.0986122886681098,12.89921982609012
other,Co-op for sale,1.0986122886681098,0.6931471805599453,6.683360945766275,New York,40.6649999,-73.84857,Pending,Queens,1.0986122886681098,12.384223015005313
other,Multi-family home for sale,1.6094379124341003,1.0986122886681098,7.6894662343551055,United States,40.6082787,-73.7495095,Pending,Queens,1.0986122886681098,13.279368835614243
other,Co-op for sale,1.3862943611198906,1.0986122886681098,7.273092595999522,New York,40.721289,-73.8403901,Pending,Queens,0.9162907318741551,13.4856180275228
other,Townhouse for sale,1.3862943611198906,1.6094379124341003,7.468513271496337,United States,40.7179519,-73.8427778,Pending,Queens,0.5596157879354227,14.315073596247487
other,Co-op for sale,1.9459101490553132,1.6094379124341003,7.6577552711348655,United States,40.6719007,-73.8590006,Foreclosure,Queens,0.9162907318741551,13.695088292603094
other,Multi-family home for sale,2.1972245773362196,1.3862943611198906,8.019612794400267,United States,40.8019854,-73.9144974,Pending,Bronx,1.2992829841302609,14.13396501635527
other,Co-op for sale,1.6094379124341003,1.0986122886681098,7.115582126184454,United States,40.7258337,-73.7268795,Pending,Queens,1.0986122886681098,13.560619598657233
other,Co-op for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,New York,40.6329634,-73.9709274,Pending,Brooklyn,1.3862943611198906,12.07254696717504
other,Multi-family home for sale,1.9459101490553132,1.3862943611198906,7.6894662343551055,United States,40.8340749,-73.9113421,Pending,Bronx,1.0986122886681098,13.663525365110068
Brokered by Keller Williams Rlty Landmark,House for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.7645407,-73.8683353,Pending,Queens,0.9162907318741551,13.591117476312084
other,House for sale,1.3862943611198906,1.0986122886681098,7.3031700512368,United States,40.5802397,-74.1018122,Pending,Staten Island,0.9162907318741551,13.673948145715556
other,Multi-family home for sale,1.0986122886681098,1.0986122886681098,7.327123292259293,United States,40.6233188,-74.1259917,Pending,Staten Island,0.6931471805599453,13.697853639354802
Brokered by EXP Realty,Condo for sale,1.0986122886681098,1.0986122886681098,6.742880635791903,New York,40.7367106,-73.8722089,Pending,Queens,0.6931471805599453,13.429849547739444
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.398594934535208,New York,40.6387293,-73.9490472,Pending,Brooklyn,0.6931471805599453,12.095146671399466
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.7317199,-73.90176,Pending,Queens,1.0986122886681098,12.871337193291367
other,Townhouse for sale,2.3978952727983707,2.3978952727983707,7.6894662343551055,United States,40.7852855,-73.9560385,Pending,Manhattan,0.6931471805599453,16.11308320963728
other,Co-op for sale,1.3862943611198906,1.3862943611198906,7.528869256642251,United States,40.5763544,-74.1099794,Contingent,Staten Island,0.6931471805599453,13.586098651497313
other,Condo for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,New York,40.6310935,-73.9723541,Pending,Brooklyn,0.9162907318741551,13.217675375388819
other,Condo for sale,1.0986122886681098,1.0986122886681098,6.894670039433482,United States,40.7478785,-73.9444755,Pending,Queens,0.6931471805599453,14.680508416503422
Brokered by Sowae Corp,House for sale,1.9459101490553132,1.3862943611198906,7.9865049385539955,United States,40.6609696,-73.9111929,Pending,Brooklyn,1.0986122886681098,13.270785106659046
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.529418838262226,New York,40.746232,-73.978689,Pending,Manhattan,0.6931471805599453,13.591117476312084
other,Co-op for sale,1.791759469228055,1.0986122886681098,7.6894662343551055,United States,40.6033161,-74.1679729,Pending,Staten Island,1.252762968495368,13.623139877437296
other,House for sale,1.6094379124341003,1.0986122886681098,6.96979066990159,United States,40.5355078,-74.1566675,Pending,Staten Island,1.0986122886681098,13.527828485512494
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.311734809152915,New York,40.6339001,-74.0299973,Pending,Brooklyn,0.6931471805599453,12.409017571151187
other,Co-op for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.5403437,-74.2041065,Pending,Staten Island,0.9162907318741551,13.22672519452875
other,Co-op for sale,2.0794415416798357,1.0986122886681098,7.6894662343551055,United States,40.696809,-73.842496,Pending,Queens,1.5040773967762742,13.987782620655215
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.621405651764134,New York,40.7840294,-73.9767127,Pending,Manhattan,0.6931471805599453,13.527829818844937
other,Multi-family home for sale,1.9459101490553132,1.791759469228055,7.6894662343551055,United States,40.8610016,-73.9014141,Pending,Bronx,0.7884573603642702,13.698977865303197
Brokered by Winzone Realty Inc,Condo for sale,1.6094379124341003,1.0986122886681098,7.6894662343551055,New York,40.7932921,-73.7951779,Pending,Queens,1.0986122886681098,13.976779556623864
Brokered by COMPASS,Co-op for sale,1.3862943611198906,1.0986122886681098,8.699681400989514,New York,40.7227148,-73.9993678,Pending,Manhattan,0.9162907318741551,15.830413711839864
other,Co-op for sale,1.0986122886681098,1.0986122886681098,7.280008252884188,Bronx County,40.8868607,-73.9129726,Pending,Bronx,0.6931471805599453,12.969214528909768
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.879355804460439,New York,40.6725244,-73.9631215,Pending,Brooklyn,0.6931471805599453,13.81049902116535
other,Co-op for sale,1.0986122886681098,0.6931471805599453,6.68586094706836,New York,40.8833792,-73.907461,Pending,Bronx,1.0986122886681098,12.301382825334498
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.7488599,-73.8926999,Pending,Queens,0.6931471805599453,12.464587201678082
other,Co-op for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,New York,40.7104509,-73.7982064,Pending,Queens,1.3862943611198906,11.767575435251748
other,House for sale,1.0986122886681098,1.0986122886681098,7.719129840906732,United States,40.8926424,-73.8409541,Pending,Bronx,0.6931471805599453,13.47302165746721
Brokered by E Realty International Corp,Condo for sale,0.6931471805599453,0.6931471805599453,6.19644412779452,New York,40.7576255,-73.8231097,Pending,Queens,0.6931471805599453,13.251637470576167
other,House for sale,1.9459101490553132,1.0986122886681098,8.209852481301272,United States,40.6386251,-73.9591955,Pending,Brooklyn,1.3862943611198906,14.429615072309161
other,Co-op for sale,1.3862943611198906,1.0986122886681098,8.0959035329611,United States,40.688515,-73.916949,Pending,Brooklyn,0.9162907318741551,13.997832948091215
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.401917196727186,New York,40.6275896,-74.0016198,Pending,Brooklyn,0.6931471805599453,13.176853456625999
Brokered by EXP Realty,House for sale,1.6094379124341003,1.0986122886681098,7.393263094763838,United States,40.7320016,-73.8037556,Pending,Queens,1.0986122886681098,13.845070331079134
other,Multi-family home for sale,2.5649493574615367,1.9459101490553132,7.6894662343551055,New York,40.7142948,-73.9448148,Pending,Brooklyn,1.0986122886681098,14.508657738524219
Brokered by Serhant,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.654461,-73.9744629,Pending,Brooklyn,1.0986122886681098,13.586098651497313
Brokered by COMPASS,Co-op for sale,1.0986122886681098,0.6931471805599453,6.803505257608338,New York,40.6273371,-74.0262024,Pending,Brooklyn,1.0986122886681098,13.120363378739663
other,House for sale,1.0986122886681098,0.6931471805599453,7.273092595999522,United States,40.7731565,-73.8027586,Pending,Queens,1.0986122886681098,13.498057700804253
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.7822297,-73.9466255,Pending,Manhattan,1.0986122886681098,13.351888125506433
other,House for sale,1.3862943611198906,1.0986122886681098,7.20414929203594,United States,40.7309404,-73.8683812,Pending,Queens,0.9162907318741551,13.782988399316032
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,0.6931471805599453,0.6931471805599453,6.522092798170152,New York County,40.7945743,-73.9434214,Pending,Manhattan,0.6931471805599453,13.233906541044401
Brokered by COMPASS,Condo for sale,1.0986122886681098,1.0986122886681098,7.360739903058278,New York,40.7422513,-74.0010561,Pending,Manhattan,0.6931471805599453,14.669926311652166
other,Multi-family home for sale,1.791759469228055,1.0986122886681098,7.244941546337007,United States,40.6754664,-73.8780744,Pending,Brooklyn,1.252762968495368,13.527696476799726
other,House for sale,1.0986122886681098,1.0986122886681098,7.295735072749282,United States,40.6241803,-73.9375665,Pending,Brooklyn,0.6931471805599453,13.513054553109397
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1.0986122886681098,1.0986122886681098,7.1316985104669115,United States,40.7578531,-73.9923304,Pending,Manhattan,0.6931471805599453,14.731801689838349
other,Co-op for sale,1.3862943611198906,1.0986122886681098,7.300472814267799,United States,40.5894827,-73.9395372,Pending,Brooklyn,0.9162907318741551,13.41354083387756
Brokered by COMPASS,Condo for sale,1.0986122886681098,1.0986122886681098,6.876264611890766,New York,40.6039146,-73.9980848,Pending,Brooklyn,0.6931471805599453,13.573440270649085
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.7955171,-73.9745834,Pending,Manhattan,1.0986122886681098,13.296318365198623
Brokered by Winzone Realty Inc,House for sale,1.6094379124341003,1.0986122886681098,7.6894662343551055,United States,40.7593442,-73.7673557,Pending,Queens,1.0986122886681098,13.813509557297108
other,Condo for sale,1.3862943611198906,1.0986122886681098,7.078341579557671,New York,40.807969,-73.854213,Pending,Bronx,0.9162907318741551,13.171155446333852
Brokered by COMPASS,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,United States,40.7751786,-73.9550168,Pending,Manhattan,0.6931471805599453,12.791080452981857
Brokered by Winzone Realty Inc,Co-op for sale,0.6931471805599453,0.6931471805599453,6.803505257608338,New York,40.7606023,-73.8222658,Pending,Queens,0.6931471805599453,12.75130259456002
Brokered by Corcoran Brooklyn Heights,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.6733835,-73.9300041,Pending,Brooklyn,1.0986122886681098,12.994532278619134
other,Condo for sale,1.0986122886681098,0.6931471805599453,6.7580945044277305,New York,40.6192765,-74.09515,Pending,Staten Island,1.0986122886681098,12.367345048436391
other,Co-op for sale,1.3862943611198906,0.6931471805599453,6.85751406254539,New York,40.763716,-73.816271,Pending,Queens,1.3862943611198906,12.938442943086665
Brokered by E Realty International Corp,Condo for sale,0.6931471805599453,1.0986122886681098,6.76849321164863,United States,40.7317078,-73.856834,Pending,Queens,0.4054651081081644,13.279368835614243
other,House for sale,1.9459101490553132,1.6094379124341003,7.6894662343551055,United States,40.6021451,-73.7401761,Pending,Queens,0.9162907318741551,14.946912992035967
Brokered by Serhant,Townhouse for sale,2.4849066497880004,2.4849066497880004,9.315690887584008,United States,40.7221603,-74.0078633,Pending,Manhattan,0.6931471805599453,16.810992850275557
other,House for sale,1.6094379124341003,1.3862943611198906,7.6894662343551055,United States,40.7154424,-73.8098159,Pending,Queens,0.8472978603872036,13.617060838751888
other,Multi-family home for sale,2.772588722239781,1.9459101490553132,8.501267040865978,United States,40.6411388,-73.9478417,Pending,Brooklyn,1.252762968495368,14.077875591662238
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.493753839851686,United States,40.574451,-74.0929448,Pending,Staten Island,0.6931471805599453,11.407576060361786
other,House for sale,1.6094379124341003,1.0986122886681098,7.6894662343551055,United States,40.6736664,-73.7504403,Pending,Queens,1.0986122886681098,13.473020249017498
other,Multi-family home for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.634316,-73.9462919,Pending,Brooklyn,0.9162907318741551,14.220976332738882
other,Multi-family home for sale,1.6094379124341003,1.3862943611198906,7.6894662343551055,United States,40.7236308,-73.8094885,Pending,Queens,0.8472978603872036,13.714585745568392
other,Multi-family home for sale,2.1972245773362196,1.6094379124341003,7.6894662343551055,United States,40.6531909,-73.9453969,Pending,Brooklyn,1.0986122886681098,13.710150042306449
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.743059,-73.880983,Pending,Queens,1.0986122886681098,12.989976472461
other,Condo for sale,0.6931471805599453,1.0986122886681098,7.6894662343551055,United States,40.6586064,-73.9488175,Pending,Brooklyn,0.4054651081081644,13.122365377402328
other,Co-op for sale,0.6931471805599453,1.0986122886681098,7.201916317531627,New York,40.7577991,-73.7159564,Pending,Queens,0.4054651081081644,12.896719202134523
Brokered by Winzone Realty Inc,Condo for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,New York,40.7540544,-73.8212979,Pending,Queens,0.9162907318741551,13.592368256649284
other,Condo for sale,1.0986122886681098,0.6931471805599453,6.760414691083428,New York,40.8385018,-73.86211,Pending,Bronx,1.0986122886681098,12.6410997921206
Brokered by COMPASS,Co-op for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,New York,40.764038,-73.993548,Pending,Manhattan,1.3862943611198906,12.834683971615659
other,Co-op for sale,1.0986122886681098,1.0986122886681098,6.803505257608338,New York,40.8535911,-73.9359601,Pending,Manhattan,0.6931471805599453,13.304686600863562
other,Land for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.6685186,-73.9175924,Pending,Brooklyn,0.9162907318741551,15.623799493077952
